"","ID","group","b_demo_age_1","b_demo_gender_1","b_demo_education_1","b_demo_work_1","b_work_field_1","b_demo_family_1","b_demo_household_1","b_demo_kids_1","b_corona_risk_1","b_corona_risk_2","federal_state","b_baseline_ended","loneliness","var_zero","duration_in_h","duration_in_sec","include_1","include_2","daily_date","weekday","day_dummy","week_dummy","weekend_dummy","b_demo_work_1_rec","b_demo_family_1_rec","b_work_field_1_rec_3"
"6041",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4,FALSE,0.148333333333333,534,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","Verwitwet","Nicht relevant"
"6042",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",3.25,FALSE,0.226111111111111,814,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Sonstiges","Verwitwet","Nicht relevant"
"6043",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4,FALSE,0.18,648,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Sonstiges","Verwitwet","Nicht relevant"
"6044",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4.25,FALSE,0.123333333333333,444,TRUE,TRUE,"2020-04-01","We",15,2,0,"Sonstiges","Verwitwet","Nicht relevant"
"6045",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",3,FALSE,0.133055555555556,479,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Sonstiges","Verwitwet","Nicht relevant"
"6046",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",3.25,FALSE,0.113611111111111,409,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Sonstiges","Verwitwet","Nicht relevant"
"6047",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4,FALSE,0.138888888888889,500,TRUE,TRUE,"2020-04-08","We",22,3,0,"Sonstiges","Verwitwet","Nicht relevant"
"6048",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4.25,FALSE,0.116666666666667,420,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Sonstiges","Verwitwet","Nicht relevant"
"6049",4151,2,73,2,20,8,6,7,0,2,1,"Geschwächtes Immunsystem ","Nordrhein-Westfalen","2020-03-21 18:19:50",4.5,FALSE,0.135277777777778,487,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Sonstiges","Verwitwet","Nicht relevant"
"6050",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.139722222222222,503,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6051",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.126111111111111,454,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6052",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.106111111111111,382,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6053",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.102222222222222,368,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6054",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.09,324,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6055",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.120833333333333,435,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6056",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.0936111111111111,337,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6057",3466,2,61,1,18,1,22,4,2,3,2,"","Nordrhein-Westfalen","2020-03-21 18:38:06",1,FALSE,0.0905555555555556,326,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","In einer festen Partnerschaft","Relevant"
"6058",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.123888888888889,446,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6059",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.125833333333333,453,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6060",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1.5,FALSE,0.110833333333333,399,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6061",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.107222222222222,386,TRUE,TRUE,"2020-03-25","We",8,1,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6062",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1.75,FALSE,0.140555555555556,506,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6063",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.126111111111111,454,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6064",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.0813888888888889,293,TRUE,TRUE,"2020-04-01","We",15,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6065",1837,2,45,2,17,2,27,4,3,1,2,"","Bayern","2020-03-21 18:45:01",1,FALSE,0.1475,531,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Teilzeitbeschäftigt (auch bei parallelen Teilzeittätigkeiten)","In einer festen Partnerschaft","Relevant"
"6066",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.207222222222222,746,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6067",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.313333333333333,1128,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6068",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.272777777777778,982,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6069",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1.75,FALSE,0.225833333333333,813,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6070",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.267777777777778,964,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6071",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.269722222222222,971,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6072",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1.5,FALSE,0.198888888888889,716,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6073",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",2,FALSE,0.158333333333333,570,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6074",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.120277777777778,433,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6075",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1.75,FALSE,2.35861111111111,8491,TRUE,TRUE,"2020-04-08","We",22,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6076",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1.25,FALSE,0.164166666666667,591,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6077",3738,2,45,1,14,1,28,2,1,3,1,"Immunsuppression zur Behandlung von Psoriasis","Nordrhein-Westfalen","2020-03-21 19:18:31",1,FALSE,0.113333333333333,408,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Voll erwerbstätig","In einer festen Partnerschaft",NA
"6078",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",2.25,FALSE,0.168888888888889,608,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Voll erwerbstätig","Single","Relevant"
"6079",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",3.75,FALSE,0.173611111111111,625,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Voll erwerbstätig","Single","Relevant"
"6080",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",2.5,FALSE,0.210833333333333,759,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Voll erwerbstätig","Single","Relevant"
"6081",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",3.25,FALSE,0.118611111111111,427,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","Single","Relevant"
"6082",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",2.5,FALSE,0.128055555555556,461,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Voll erwerbstätig","Single","Relevant"
"6083",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1,FALSE,0.120555555555556,434,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Voll erwerbstätig","Single","Relevant"
"6084",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1.25,FALSE,0.132777777777778,478,TRUE,TRUE,"2020-04-01","We",15,2,0,"Voll erwerbstätig","Single","Relevant"
"6085",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1,FALSE,0.131944444444444,475,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Voll erwerbstätig","Single","Relevant"
"6086",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1.5,FALSE,0.157777777777778,568,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Voll erwerbstätig","Single","Relevant"
"6087",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1,FALSE,0.112777777777778,406,TRUE,TRUE,"2020-04-08","We",22,3,0,"Voll erwerbstätig","Single","Relevant"
"6088",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1.75,FALSE,0.1175,423,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Voll erwerbstätig","Single","Relevant"
"6089",1271,2,63,2,16,1,27,1,1,3,2,"","Niedersachsen","2020-03-21 19:06:54",1,FALSE,0.0952777777777778,343,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Voll erwerbstätig","Single","Relevant"
"6090",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",1.5,FALSE,0.145277777777778,523,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Voll erwerbstätig","Single","Relevant"
"6091",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",1.75,FALSE,0.133611111111111,481,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Voll erwerbstätig","Single","Relevant"
"6092",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",2.25,FALSE,0.110833333333333,399,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Voll erwerbstätig","Single","Relevant"
"6093",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",2,FALSE,0.118888888888889,428,TRUE,TRUE,"2020-03-25","We",8,1,0,"Voll erwerbstätig","Single","Relevant"
"6094",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",3.75,FALSE,0.181111111111111,652,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Voll erwerbstätig","Single","Relevant"
"6095",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",3.75,FALSE,0.100833333333333,363,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Voll erwerbstätig","Single","Relevant"
"6096",2179,2,46,2,11,1,27,1,1,3,1,"","Hessen","2020-03-21 19:10:55",3.75,FALSE,0.0866666666666667,312,TRUE,TRUE,"2020-04-08","We",22,3,0,"Voll erwerbstätig","Single","Relevant"
"6097",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.5,FALSE,0.186111111111111,670,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6098",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",3,FALSE,0.186388888888889,671,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6099",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.5,FALSE,2.14222222222222,7712,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6100",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.66666666666667,FALSE,0.156944444444444,565,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6101",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2,FALSE,0.154722222222222,557,TRUE,TRUE,"2020-04-01","We",15,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6102",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.25,FALSE,0.232222222222222,836,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6103",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.25,FALSE,0.133611111111111,481,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6104",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2.75,FALSE,0.236388888888889,851,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6105",1783,2,72,2,18,8,22,4,1,2,1,"Morbus parkinson","Nordrhein-Westfalen","2020-03-21 19:27:57",2,FALSE,0.220277777777778,793,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6106",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",1.75,FALSE,0.224722222222222,809,TRUE,TRUE,"2020-03-22","Su",5,0,1,"in Ausbildung","Single","Nicht relevant"
"6107",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",1.5,FALSE,0.300277777777778,1081,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"in Ausbildung","Single","Nicht relevant"
"6108",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",3,FALSE,0.448055555555556,1613,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"in Ausbildung","Single","Nicht relevant"
"6109",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",3.5,FALSE,0.404722222222222,1457,TRUE,TRUE,"2020-03-25","We",8,1,0,"in Ausbildung","Single","Nicht relevant"
"6110",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",4.25,FALSE,0.214722222222222,773,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"in Ausbildung","Single","Nicht relevant"
"6111",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",3.25,FALSE,0.211666666666667,762,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"in Ausbildung","Single","Nicht relevant"
"6112",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",1.5,FALSE,0.161111111111111,580,TRUE,TRUE,"2020-04-01","We",15,2,0,"in Ausbildung","Single","Nicht relevant"
"6113",1936,2,28,2,21,7,6,1,1,3,1,"Typ-1-Diabetes","Nordrhein-Westfalen","2020-03-21 19:52:28",3,FALSE,0.404722222222222,1457,TRUE,TRUE,"2020-04-02","Th",16,2,0,"in Ausbildung","Single","Nicht relevant"
"6114",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.165,594,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Sonstiges","In einer festen Partnerschaft",NA
"6115",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.197777777777778,712,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6116",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1.5,FALSE,0.158333333333333,570,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6117",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1.25,FALSE,0.1775,639,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6118",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.131666666666667,474,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6119",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.131666666666667,474,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6120",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.132777777777778,478,TRUE,TRUE,"2020-04-01","We",15,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6121",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.178333333333333,642,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6122",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.136388888888889,491,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6123",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.113333333333333,408,TRUE,TRUE,"2020-04-08","We",22,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6124",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.125833333333333,453,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6125",670,2,78,2,18,8,28,4,2,2,2,"","Hessen","2020-03-21 20:03:04",1,FALSE,0.110833333333333,399,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6126",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2.5,FALSE,0.433055555555556,1559,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Sonstiges","In einer festen Partnerschaft",NA
"6127",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2.75,FALSE,0.366111111111111,1318,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6128",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2.5,FALSE,0.218333333333333,786,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6129",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2.5,FALSE,0.212777777777778,766,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","In einer festen Partnerschaft",NA
"6130",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2.25,FALSE,0.263333333333333,948,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6131",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",1.5,FALSE,0.200555555555556,722,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6132",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",1.75,FALSE,0.173888888888889,626,TRUE,TRUE,"2020-04-01","We",15,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6133",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",3,FALSE,0.150555555555556,542,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Sonstiges","In einer festen Partnerschaft",NA
"6134",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2,FALSE,0.245277777777778,883,TRUE,TRUE,"2020-04-07","Tu",21,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6135",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",1.75,FALSE,0.157777777777778,568,TRUE,TRUE,"2020-04-08","We",22,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6136",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",2,FALSE,0.158055555555556,569,TRUE,TRUE,"2020-04-09","Th",23,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6137",908,2,64,2,NA,8,28,4,1,2,2,"","Nordrhein-Westfalen","2020-03-21 20:20:19",1.75,FALSE,0.11,396,TRUE,TRUE,"2020-04-10","Fr",24,3,0,"Sonstiges","In einer festen Partnerschaft",NA
"6138",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.127777777777778,460,TRUE,TRUE,"2020-03-22","Su",5,0,1,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6139",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.113888888888889,410,TRUE,TRUE,"2020-03-23","Mo",6,1,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6140",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.0886111111111111,319,TRUE,TRUE,"2020-03-24","Tu",7,1,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6141",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.0786111111111111,283,TRUE,TRUE,"2020-03-25","We",8,1,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6142",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.105833333333333,381,TRUE,TRUE,"2020-03-30","Mo",13,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6143",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",2.75,FALSE,0.0802777777777778,289,TRUE,TRUE,"2020-03-31","Tu",14,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6144",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1.25,FALSE,1.38555555555556,4988,TRUE,TRUE,"2020-04-01","We",15,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
"6145",4705,2,67,1,24,8,22,4,2,2,1,"Bluthochdruck, Diabetes, keine Milz","Nordrhein-Westfalen","2020-03-21 20:12:19",1,FALSE,0.0647222222222222,233,TRUE,TRUE,"2020-04-02","Th",16,2,0,"Sonstiges","In einer festen Partnerschaft","Relevant"
